ensembl_gene_id,gene_symbol,entrez_id,tf_family,protein_ids,species,common_name,group,neurons,genome_mb,cell_types,data_source,protein_type
ENSMUSG00000029178,Klf3,16599.0,zf-C2H2,ENSMUSP00000142651.2;ENSMUSP00000128429.2;ENSMUSP00000129363.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000070495,Ctcfl,664799.0,zf-C2H2,ENSMUSP00000091845.4;ENSMUSP00000135932.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000070828,Zscan4f,665902.0,zf-C2H2,ENSMUSP00000120149.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000025369,Smarcc2,68094.0,MYB,ENSMUSP00000096734.4;ENSMUSP00000100868.3;ENSMUSP00000026433.8;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000031431,Tsc22d3,14605.0,TSC22,ENSMUSP00000123569.2;ENSMUSP00000062589.5;ENSMUSP00000108620.3;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000092109,Gm9376,668814.0,Homeobox,ENSMUSP00000128952.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000047003,Zfp41,22701.0,zf-C2H2,ENSMUSP00000124626.2;ENSMUSP00000056510.8;ENSMUSP00000124887.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000030823,9130019O22Rik,78921.0,zf-C2H2,ENSMUSP00000038195.4;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000109129,Gm44973,,zf-C2H2,ENSMUSP00000147233.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000037007,Zfp113,56314.0,zf-C2H2,ENSMUSP00000127561.2;ENSMUSP00000041796.9;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000071291,Zfp58,238693.0,zf-C2H2,ENSMUSP00000132285.2;ENSMUSP00000089108.3;ENSMUSP00000075487.6;ENSMUSP00000129177.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000053477,Tcf4,21413.0,bHLH,ENSMUSP00000144646.2;ENSMUSP00000110631.3;ENSMUSP00000144647.2;ENSMUSP00000143857.2;ENSMUSP00000144407.2;ENSMUSP00000143987.2;ENSMUSP00000110628.2;ENSMUSP00000143950.2;ENSMUSP00000143820.2;ENSMUSP00000143875.2;ENSMUSP00000144221.2;ENSMUSP00000144209.2;ENSMUSP00000144285.2;ENSMUSP00000110636.4;ENSMUSP00000144512.2;ENSMUSP00000144219.2;ENSMUSP00000144670.2;ENSMUSP00000067318.6;ENSMUSP00000110633.2;ENSMUSP00000144169.2;ENSMUSP00000077577.7;ENSMUSP00000110629.3;ENSMUSP00000144273.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000066000,Zfp979,112422.0,zf-C2H2,ENSMUSP00000101345.2;ENSMUSP00000038153.8;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000046714,Foxc2,14234.0,Fork_head,ENSMUSP00000055290.7;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000001444,Tbx21,57765.0,T-box,ENSMUSP00000001484.3;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000048387,Osr1,23967.0,zf-C2H2,ENSMUSP00000055486.8;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000051451,Crebzf,233490.0,TF_bZIP,ENSMUSP00000050972.6;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000050600,Zfp831,100043757.0,zf-C2H2,ENSMUSP00000060255.6;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000000317,Bcl6b,12029.0,ZBTB,ENSMUSP00000000326.6;ENSMUSP00000000326.6;ENSMUSP00000121365.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000026740,Dnajc1,13418.0,MYB,ENSMUSP00000132289.2;ENSMUSP00000126716.2;ENSMUSP00000126321.2;ENSMUSP00000088980.6;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000079626,Rhox7b,,Homeobox,ENSMUSP00000110809.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000000440,Pparg,19016.0,THR-like,ENSMUSP00000000450.4;ENSMUSP00000144975.2;ENSMUSP00000131962.2;ENSMUSP00000145525.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000046873,Mbtps2,270669.0,zf-C2H2,ENSMUSP00000137233.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000057894,Zfp329,67230.0,zf-C2H2,ENSMUSP00000113355.2;ENSMUSP00000104186.2;ENSMUSP00000072079.8;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000024406,Pou5f1,18999.0,Pou,ENSMUSP00000134060.2;ENSMUSP00000134654.2;ENSMUSP00000134729.2;ENSMUSP00000133633.2;ENSMUSP00000134493.2;ENSMUSP00000025271.10;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000058900,Rsl1,380855.0,zf-C2H2,ENSMUSP00000021997.7;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000058881,Zfp516,329003.0,zf-C2H2,ENSMUSP00000157810.2;ENSMUSP00000158540.2;ENSMUSP00000126629.2;ENSMUSP00000071216.7;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000027109,Sp3,20687.0,zf-C2H2,ENSMUSP00000099750.4;ENSMUSP00000065807.7;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000028417,Tal2,,bHLH,ENSMUSP00000030124.4;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000068302,Noto,384452.0,Homeobox,ENSMUSP00000087006.7;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000112640,Gm32687,102635315.0,zf-C2H2,ENSMUSP00000151266.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000026976,Pax8,18510.0,PAX,ENSMUSP00000134343.4;ENSMUSP00000120319.2;ENSMUSP00000028355.5;ENSMUSP00000115194.3;ENSMUSP00000133316.3;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000040712,Camta2,216874.0,CG-1,ENSMUSP00000113667.2;ENSMUSP00000043792.8;ENSMUSP00000123602.2;ENSMUSP00000104185.3;ENSMUSP00000104184.2;ENSMUSP00000098493.4;ENSMUSP00000113847.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000021944,Gata4,14463.0,zf-GATA,ENSMUSP00000066927.4;ENSMUSP00000113891.2;ENSMUSP00000113451.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000026890,Lhx6,16874.0,Homeobox,ENSMUSP00000108584.2;ENSMUSP00000108591.5;ENSMUSP00000108585.4;ENSMUSP00000135693.4;ENSMUSP00000108590.4;ENSMUSP00000108587.2;ENSMUSP00000135776.3;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000056019,Zfp709,236193.0,zf-C2H2,ENSMUSP00000034259.7;ENSMUSP00000140285.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000043903,Zfp469,195209.0,zf-C2H2,ENSMUSP00000158621.2;ENSMUSP00000158742.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000000731,Aire,11634.0,SAND,ENSMUSP00000118317.2;ENSMUSP00000123678.2;ENSMUSP00000122190.2;ENSMUSP00000101034.3;ENSMUSP00000122659.2;ENSMUSP00000117094.2;ENSMUSP00000019257.9;ENSMUSP00000101035.3;ENSMUSP00000121477.2;ENSMUSP00000115162.2;ENSMUSP00000114904.2;ENSMUSP00000120150.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000001418,Glmp,56700.0,NCU-G1,ENSMUSP00000001454.8;ENSMUSP00000135398.2;ENSMUSP00000135263.2;ENSMUSP00000135575.2;ENSMUSP00000134809.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000048686,Hmgb4,69317.0,HMG,ENSMUSP00000059625.4;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000051977,Prdm9,213389.0,zf-C2H2,ENSMUSP00000156841.2;ENSMUSP00000131871.3;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000047143,Dmrta2,242620.0,DM,ENSMUSP00000060441.4;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000074397,Foxr1,382074.0,Fork_head,ENSMUSP00000149277.3;ENSMUSP00000096436.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000070902,Zfp352,236537.0,zf-C2H2,ENSMUSP00000079383.5;ENSMUSP00000102746.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000040478,Prdm13,230025.0,zf-C2H2,ENSMUSP00000092761.4;ENSMUSP00000075562.5;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000025407,Gli1,14632.0,zf-C2H2,ENSMUSP00000026474.4;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000025997,Ikzf2,22779.0,zf-C2H2,ENSMUSP00000027146.3;ENSMUSP00000140043.2;ENSMUSP00000139543.2;ENSMUSP00000141075.2;ENSMUSP00000140069.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000067261,Foxd3,15221.0,Fork_head,ENSMUSP00000084541.4;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000097084,Foxl1,14241.0,Fork_head,ENSMUSP00000137732.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000037025,Foxa2,15376.0,Fork_head,ENSMUSP00000134081.2;ENSMUSP00000045918.4;ENSMUSP00000105590.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000038721,Hoxb7,15415.0,Homeobox,ENSMUSP00000040121.7;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000042372,Dmrt3,240590.0,DM,ENSMUSP00000046812.5;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000058883,Zfp708,432769.0,zf-C2H2,ENSMUSP00000105364.4;ENSMUSP00000139928.2;ENSMUSP00000105365.4;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000052271,Bhlha15,17341.0,bHLH,ENSMUSP00000055493.8;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000056854,Pou3f4,18994.0,Pou,ENSMUSP00000077354.4;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000075595,Zfp652,268469.0,zf-C2H2,ENSMUSP00000089153.5;ENSMUSP00000122280.2;ENSMUSP00000103345.2;ENSMUSP00000115393.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000067928,Zfp760,240034.0,zf-C2H2,ENSMUSP00000073038.7;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000020484,Xbp1,22433.0,TF_bZIP,ENSMUSP00000158915.2;ENSMUSP00000054852.10;ENSMUSP00000134088.2;ENSMUSP00000135768.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000003154,Foxj2,60611.0,Fork_head,ENSMUSP00000003238.8;ENSMUSP00000145438.2;ENSMUSP00000137645.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000006705,Pknox1,18771.0,Homeobox,ENSMUSP00000094966.4;ENSMUSP00000157874.2;ENSMUSP00000157897.2;ENSMUSP00000157748.2;ENSMUSP00000158343.2;ENSMUSP00000134852.2;ENSMUSP00000157491.2;ENSMUSP00000135804.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000095545,Zfp969,100043915.0,zf-C2H2,ENSMUSP00000136479.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000071350,Setdb2,239122.0,MBD,ENSMUSP00000124696.2;ENSMUSP00000093450.4;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000061517,Sox21,223227.0,HMG,ENSMUSP00000127396.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000040629,Mael,98558.0,HMG,ENSMUSP00000141652.2;ENSMUSP00000045828.4;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000037335,Hand1,15110.0,bHLH,ENSMUSP00000124951.3;ENSMUSP00000046999.3;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000074527,Gm14296,,zf-C2H2,ENSMUSP00000096605.3;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000015627,Gata5,14464.0,zf-GATA,ENSMUSP00000015771.3;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000032402,Smad3,17127.0,MH1,ENSMUSP00000116790.2;ENSMUSP00000122217.2;ENSMUSP00000034973.4;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000041583,Obox6,252830.0,Homeobox,ENSMUSP00000104153.4;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000047141,Zfp654,72020.0,zf-C2H2,ENSMUSP00000146656.2;ENSMUSP00000052946.5;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000075327,Zbtb2,381990.0,ZBTB,ENSMUSP00000097656.3;ENSMUSP00000097656.3;ENSMUSP00000097655.4;ENSMUSP00000097655.4;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000026987,Baz2b,407823.0,MBD,ENSMUSP00000088443.7;ENSMUSP00000108169.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000062175,Tgif2,228839.0,Homeobox,ENSMUSP00000073074.4;ENSMUSP00000096745.5;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000075040,Zfp408,381410.0,zf-C2H2,ENSMUSP00000106965.2;ENSMUSP00000097301.4;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000021356,Irf4,16364.0,IRF,ENSMUSP00000105936.2;ENSMUSP00000021784.3;ENSMUSP00000152134.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000018168,Ikzf3,22780.0,zf-C2H2,ENSMUSP00000099430.4;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000059246,Foxb1,64290.0,Fork_head,ENSMUSP00000096197.3;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000046541,Zfp526,210172.0,zf-C2H2,ENSMUSP00000053567.5;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000039191,Rbpj,19664.0,CSL,ENSMUSP00000084618.3;ENSMUSP00000143866.2;ENSMUSP00000143846.2;ENSMUSP00000109496.2;ENSMUSP00000040694.7;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000038705,Gmeb2,229004.0,SAND,ENSMUSP00000116479.2;ENSMUSP00000037075.7;ENSMUSP00000116854.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000028023,Pitx2,18741.0,Homeobox,ENSMUSP00000047359.10;ENSMUSP00000139328.2;ENSMUSP00000134692.2;ENSMUSP00000133756.2;ENSMUSP00000101990.5;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000112216,Gm32717,102635357.0,MYB,ENSMUSP00000151792.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000053080,Zfta,108899.0,zf-BED,ENSMUSP00000139847.2;ENSMUSP00000123773.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000012640,Zfp715,69930.0,zf-C2H2,ENSMUSP00000103620.3;ENSMUSP00000012796.7;ENSMUSP00000040282.8;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000014039,Prdm15,114604.0,zf-C2H2,ENSMUSP00000093533.4;ENSMUSP00000113791.2;ENSMUSP00000120497.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000062761,Zfp512,269639.0,zf-C2H2,ENSMUSP00000075613.5;ENSMUSP00000143860.2;ENSMUSP00000144433.2;ENSMUSP00000143874.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000033669,Zfp7,223669.0,zf-C2H2,ENSMUSP00000155599.2;ENSMUSP00000023179.6;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000096916,Zfp850,100043772.0,zf-C2H2,ENSMUSP00000141063.3;ENSMUSP00000137192.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000057406,Nsd2,107823.0,HMG,ENSMUSP00000110041.2;ENSMUSP00000122310.2;ENSMUSP00000117233.2;ENSMUSP00000110039.2;ENSMUSP00000123460.2;ENSMUSP00000067205.8;ENSMUSP00000075210.5;ENSMUSP00000058940.8;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000040841,Six5,20475.0,Homeobox,ENSMUSP00000045973.6;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000070345,Hsf5,327992.0,HSF,ENSMUSP00000091488.4;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000068130,Zfp442,668923.0,zf-C2H2,ENSMUSP00000105542.2;ENSMUSP00000140098.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000073176,Zfp449,78619.0,zf-C2H2,ENSMUSP00000099096.4;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000034800,Zfp661,72180.0,zf-C2H2,ENSMUSP00000105995.2;ENSMUSP00000132820.2;ENSMUSP00000105997.3;ENSMUSP00000076637.6;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000078861,Zfp931,353208.0,zf-C2H2,ENSMUSP00000104552.3;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000015843,Rxrg,20183.0,RXR-like,ENSMUSP00000107011.2;ENSMUSP00000107017.2;ENSMUSP00000107015.2;ENSMUSP00000015987.4;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000048012,Zfp473,243963.0,zf-C2H2,ENSMUSP00000113316.2;ENSMUSP00000113789.2;ENSMUSP00000113774.2;ENSMUSP00000051069.7;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000005583,Mef2c,17260.0,SRF,ENSMUSP00000142884.2;ENSMUSP00000143339.2;ENSMUSP00000143235.2;ENSMUSP00000143742.2;ENSMUSP00000143401.2;ENSMUSP00000142456.2;ENSMUSP00000143611.2;ENSMUSP00000132547.3;ENSMUSP00000143221.2;ENSMUSP00000143227.2;ENSMUSP00000142897.2;ENSMUSP00000142399.2;ENSMUSP00000143286.2;ENSMUSP00000143338.2;ENSMUSP00000142714.2;ENSMUSP00000143420.2;ENSMUSP00000143315.2;ENSMUSP00000142833.2;ENSMUSP00000142487.2;ENSMUSP00000005722.9;ENSMUSP00000143187.2;ENSMUSP00000142595.2;ENSMUSP00000143212.2;ENSMUSP00000143598.2;ENSMUSP00000138826.3;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000020335,Zfp354b,27274.0,zf-C2H2,ENSMUSP00000104752.4;ENSMUSP00000127671.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000054737,Zfp182,319535.0,zf-C2H2,ENSMUSP00000110989.3;ENSMUSP00000110990.2;ENSMUSP00000045005.6;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000070990,Foxe1,110805.0,Fork_head,ENSMUSP00000092715.3;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000022346,Myc,17869.0,bHLH,ENSMUSP00000022971.8;ENSMUSP00000141139.3;ENSMUSP00000123852.2;ENSMUSP00000130285.2;ENSMUSP00000124758.2;ENSMUSP00000123821.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000078503,Zfp990,101056073.0,zf-C2H2,ENSMUSP00000101368.2;ENSMUSP00000101367.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000038151,Prdm1,12142.0,zf-C2H2,ENSMUSP00000039248.5;ENSMUSP00000101129.3;ENSMUSP00000151237.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000112814,Gm9040,668198.0,MYB,ENSMUSP00000151606.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000000942,Hoxa4,,Homeobox,ENSMUSP00000098943.3;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000031965,Tbx20,57246.0,T-box,ENSMUSP00000126318.3;ENSMUSP00000149186.2;ENSMUSP00000052591.5;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000009739,Pou6f1,19009.0,Pou,ENSMUSP00000073504.7;ENSMUSP00000145707.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000002266,Zim1,22776.0,zf-C2H2,ENSMUSP00000002336.9;ENSMUSP00000145453.2;ENSMUSP00000113585.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000054931,Zkscan4,544922.0,zf-C2H2,ENSMUSP00000153278.2;ENSMUSP00000054604.6;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000032897,Nfyc,18046.0,NF-YC,ENSMUSP00000117646.2;ENSMUSP00000114640.2;ENSMUSP00000114591.2;ENSMUSP00000095516.6;ENSMUSP00000112810.2;ENSMUSP00000112610.2;ENSMUSP00000047441.6;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000061524,Zic2,,zf-C2H2,ENSMUSP00000075283.6;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000021318,Gli3,14634.0,zf-C2H2,ENSMUSP00000115989.2;ENSMUSP00000106137.4;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000058192,Zfp846,244721.0,zf-C2H2,ENSMUSP00000111219.3;ENSMUSP00000051593.9;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000098022,Zfp82,330502.0,zf-C2H2,ENSMUSP00000138217.2;ENSMUSP00000079647.8;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000028423,Nfx1,74164.0,zf-NF-X1,ENSMUSP00000095747.5;ENSMUSP00000030133.9;ENSMUSP00000089203.7;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000037138,Aff3,16764.0,AF-4,ENSMUSP00000159147.2;ENSMUSP00000092637.3;ENSMUSP00000044128.8;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000045519,Zfp560,434377.0,zf-C2H2,ENSMUSP00000065620.8;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000060510,Zfp266,77519.0,zf-C2H2,ENSMUSP00000066012.8;ENSMUSP00000134217.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000051034,Zfp11,22648.0,zf-C2H2,ENSMUSP00000051861.7;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000037935,Smarce1,57376.0,HMG,ENSMUSP00000099422.4;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000037896,Rcor1,,MYB,ENSMUSP00000112089.4;ENSMUSP00000082034.8;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000021743,Fezf2,54713.0,zf-C2H2,ENSMUSP00000153647.2;ENSMUSP00000153090.2;ENSMUSP00000022262.5;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000030103,Bhlhe40,20893.0,bHLH,ENSMUSP00000032194.5;ENSMUSP00000132157.2;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
ENSMUSG00000079629,Rhox2g,434766.0,Homeobox,ENSMUSP00000110823.4;,Mus_musculus,mouse,main6,71000000.0,2700,405,AnimalTFDB4.0,TF
