accession,protein_name,species,common_name,group,protein_type,db_type,data_source,neurons,genome_mb,cell_types,llphy_score,llphy_category,family,gene_name
A0A7M7HLV2,A0A7M7HLV2_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.0595651284875058,High,Other,
A0A7M7HMV9,A0A7M7HMV9_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,3.455798534831069,High,Other,
A0A7M7HMW8,A0A7M7HMW8_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.8108468663263614,High,Other,
A0A7M7HN18,A0A7M7HN18_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,2.037733219225738,High,Other,
A0A7M7HP93,A0A7M7HP93_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,2.858132263070707,High,Other,
A0A7M7HPC9,A0A7M7HPC9_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.680919415943674,High,Other,
A0A7M7HPN9,A0A7M7HPN9_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.2391660846425368,Medium,Other,
A0A7M7HQ57,A0A7M7HQ57_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.7277634447413268,High,Other,
A0A7M7HQW1,A0A7M7HQW1_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.2131805945659993,Medium,Other,
A0A7M7LPP3,A0A7M7LPP3_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,2.0173160484513155,High,Other,
A0A7M7LT67,A0A7M7LT67_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.1300971729809648,High,Other,
A0A7M7LTW9,A0A7M7LTW9_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.23545387177446,Medium,Other,
A0A7M7LVH5,A0A7M7LVH5_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.7778783184603637,High,Other,
A0A7M7LVL9,A0A7M7LVL9_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.1115361086405808,High,Other,
A0A7M7LVP9,A0A7M7LVP9_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.5565602848631018,High,Other,
A0A7M7LVX7,A0A7M7LVX7_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,2.095272518680928,High,Other,
A0A7M7LVY7,A0A7M7LVY7_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.9333498909728952,High,Other,
A0A7M7LWG6,A0A7M7LWG6_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.8646739529134748,High,Other,
A0A7M7MXA8,A0A7M7MXA8_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,-1.203028614605293,Low,Other,
A0A7M7MXJ3,A0A7M7MXJ3_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,3.437237470490685,High,Other,
A0A7M7MXK3,A0A7M7MXK3_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,3.43166915118857,High,Other,
A0A7M7MXQ9,A0A7M7MXQ9_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,3.3054539136739596,High,Other,
A0A7M7MXV8,A0A7M7MXV8_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.430786415295184,High,Other,
A0A7M7MXX8,A0A7M7MXX8_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.415937563822877,High,Other,
A0A7M7MY22,A0A7M7MY22_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.4289303088611458,High,Other,
A0A7M7MY39,A0A7M7MY39_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.4512035860696064,High,Other,
A0A7M7MYD2,A0A7M7MYD2_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.529160056299219,High,Other,
A0A7M7MYF3,A0A7M7MYF3_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.3969351315358001,Medium,Other,
A0A7M7MYF9,A0A7M7MYF9_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,3.440949683358762,High,Other,
A0A7M7MYL3,A0A7M7MYL3_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.3895107057996465,Medium,Other,
A0A7M7MYM6,A0A7M7MYM6_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,2.1212580087574655,High,Other,
A0A7M7MYT5,A0A7M7MYT5_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,2.1268263280595807,High,Other,
A0A7M7MYY7,A0A7M7MYY7_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.4363547345972991,High,Other,
A0A7M7MZB6,A0A7M7MZB6_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.3839423864975314,Medium,Other,
A0A7M7MZW3,A0A7M7MZW3_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.5287186883525259,High,Other,
A0A7M7MZY3,A0A7M7MZY3_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.5454236462588714,High,Other,
A0A7M7N023,A0A7M7N023_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.5602724977311786,High,Other,
A0A7M7N080,A0A7M7N080_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.510157624012142,High,Other,
A0A7M7N0V0,A0A7M7N0V0_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.0275699511621602,Medium,Other,
A0A7M7N126,A0A7M7N126_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.5120137304461804,High,Other,
A0A7M7N192,A0A7M7N192_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.5658408170332937,High,Other,
A0A7M7N1K7,A0A7M7N1K7_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.5180234176949885,High,Other,
A0A7M7N1R1,A0A7M7N1R1_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.7073462739669043,High,Other,
A0A7M7N1X7,A0A7M7N1X7_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.696209635362674,High,Other,
A0A7M7N241,A0A7M7N241_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.0424188026344673,Medium,Other,
A0A7M7N2F6,A0A7M7N2F6_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.7203390190051733,High,Other,
A0A7M7N2I8,A0A7M7N2I8_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.5973946264119464,High,Other,
A0A7M7N3J1,A0A7M7N3J1_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.7296195511753651,High,Other,
A0A7M7N439,A0A7M7N439_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.757019779739248,High,Other,
A0A7M7N443,A0A7M7N443_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.4604841182397983,High,Other,
A0A7M7N449,A0A7M7N449_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.4549157989376833,High,Other,
A0A7M7N471,A0A7M7N471_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.5194381561823339,High,Other,
A0A7M7N4E4,A0A7M7N4E4_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.3880959673123012,High,Other,
A0A7M7N4H2,A0A7M7N4H2_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.0535554412386976,Medium,Other,
A0A7M7N4I8,A0A7M7N4I8_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.955623168181356,High,Other,
A0A7M7N4T3,A0A7M7N4T3_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.4512035860696064,High,Other,
A0A7M7N5J0,A0A7M7N5J0_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.6196679036204071,High,Other,
A0A7M7N5Y1,A0A7M7N5Y1_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.2340391332871148,High,Other,
A0A7M7N602,A0A7M7N602_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.247031878325383,High,Other,
A0A7M7N635,A0A7M7N635_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.0628359734088896,Medium,Other,
A0A7M7N6D2,A0A7M7N6D2_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.9389182102750104,High,Other,
A0A7M7N6L9,A0A7M7N6L9_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,2.782031899275133,High,Other,
A0A7M7N7H3,A0A7M7N7H3_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.5825457749396392,High,Other,
A0A7M7N7S0,A0A7M7N7S0_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,2.8692689016749373,High,Other,
A0A7M7N961,A0A7M7N961_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,2.325429716501689,High,Other,
A0A7M7N9D9,A0A7M7N9D9_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.6066751585821384,High,Other,
A0A7M7NB18,A0A7M7NB18_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.3969351315358001,Medium,Other,
A0A7M7NB85,A0A7M7NB85_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.1208166408107727,High,Other,
A0A7M7NBA4,A0A7M7NBA4_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.8219835049305918,High,Other,
A0A7M7NCT4,A0A7M7NCT4_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.1041116829044273,High,Other,
A0A7M7NCX8,A0A7M7NCX8_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.9667598067855864,High,Other,
A0A7M7ND33,A0A7M7ND33_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.7036340610988276,High,Other,
A0A7M7NDR7,A0A7M7NDR7_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.1208166408107727,High,Other,
A0A7M7NDY5,A0A7M7NDY5_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.6883438416798275,High,Other,
A0A7M7NE00,A0A7M7NE00_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.5885554621884477,High,Other,
A0A7M7NEI3,A0A7M7NEI3_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.2744321068892663,Medium,Other,
A0A7M7NEV2,A0A7M7NEV2_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.2915784327423048,High,Other,
A0A7M7NEX3,A0A7M7NEX3_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.2317416589063832,Medium,Other,
A0A7M7NF02,A0A7M7NF02_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,2.3681201644845715,High,Other,
A0A7M7NF32,A0A7M7NF32_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.2558710425488824,Medium,Other,
A0A7M7NF78,A0A7M7NF78_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,-0.5960818106747393,Low,Other,
A0A7M7NF83,A0A7M7NF83_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,2.3959617609951476,High,Other,
A0A7M7NFC3,A0A7M7NFC3_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,2.2994442264251513,High,Other,
A0A7M7NFI8,A0A7M7NFI8_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.633102016605369,High,Other,
A0A7M7NFJ6,A0A7M7NFJ6_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,2.3514152065782263,High,Other,
A0A7M7NFK3,A0A7M7NFK3_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.7477392475690561,High,Other,
A0A7M7NFM6,A0A7M7NFM6_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,2.3588396323143797,High,Other,
A0A7M7NFN5,A0A7M7NFN5_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,2.009891622715162,High,Other,
A0A7M7NFP5,A0A7M7NFP5_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,2.379256803088802,High,Other,
A0A7M7NFQ4,A0A7M7NFQ4_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,2.308724758595343,High,Other,
A0A7M7NFV8,A0A7M7NFV8_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.6122434778842535,High,Other,
A0A7M7NGZ1,A0A7M7NGZ1_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.2558710425488824,Medium,Other,
A0A7M7NH56,A0A7M7NH56_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,2.360695738748418,High,Other,
A0A7M7NH86,A0A7M7NH86_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.6924974224945974,High,Other,
A0A7M7NHL2,A0A7M7NHL2_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.0150185740705844,High,Other,
A0A7M7NI99,A0A7M7NI99_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.5491358591269482,High,Other,
A0A7M7NIK4,A0A7M7NIK4_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.7533075668711713,High,Other,
A0A7M7NIQ1,A0A7M7NIQ1_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.6864877352457892,High,Other,
A0A7M7NJZ4,A0A7M7NJZ4_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,2.0915603058128514,High,Other,
A0A7M7NK00,A0A7M7NK00_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,2.028452687055546,High,Other,
A0A7M7NK22,A0A7M7NK22_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,2.060006496434198,High,Other,
A0A7M7NK91,A0A7M7NK91_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,2.04701375139593,High,Other,
A0A7M7NKB1,A0A7M7NKB1_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.2131805945659993,Medium,Other,
A0A7M7NKB4,A0A7M7NKB4_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,2.1787973082126557,High,Other,
A0A7M7NKK1,A0A7M7NKK1_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.8888033365559739,High,Other,
A0A7M7NL66,A0A7M7NL66_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,-0.0689475834078361,Medium,Other,
A0A7M7NLI7,A0A7M7NLI7_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.7366026089648258,High,Other,
A0A7M7NLK1,A0A7M7NLK1_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.4451938988207983,Medium,Other,
A0A7M7NM07,A0A7M7NM07_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.7941419084200159,High,Other,
A0A7M7NM33,A0A7M7NM33_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,2.175085095344579,High,Other,
A0A7M7NMB5,A0A7M7NMB5_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,2.009891622715162,High,Other,
A0A7M7NMI6,A0A7M7NMI6_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.9927452968621238,High,Other,
A0A7M7NMU5,A0A7M7NMU5_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.6864877352457892,High,Other,
A0A7M7NN09,A0A7M7NN09_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.1189605343767344,High,Other,
A0A7M7NNK7,A0A7M7NNK7_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,,,Other,
A0A7M7NPM4,A0A7M7NPM4_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.4507622181229134,Medium,Other,
A0A7M7NPN4,A0A7M7NPN4_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.1115361086405808,High,Other,
A0A7M7NQJ5,A0A7M7NQJ5_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.7403148218329025,High,Other,
A0A7M7NQU2,A0A7M7NQU2_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,-1.271704552664714,Low,Other,
A0A7M7NTB0,A0A7M7NTB0_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.7366026089648258,High,Other,
A0A7M7NU28,A0A7M7NU28_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.0391479577130835,High,Other,
A0A7M7NUV6,A0A7M7NUV6_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.8479689950071293,High,Other,
A0A7M7NWY0,A0A7M7NWY0_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.068845660657698,High,Other,
A0A7M7NWY4,A0A7M7NWY4_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,2.3625518451824563,High,Other,
A0A7M7NZZ3,A0A7M7NZZ3_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.970472019653663,High,Other,
A0A7M7P001,A0A7M7P001_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.8683861657815516,High,Other,
A0A7M7P030,A0A7M7P030_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.970472019653663,High,Other,
A0A7M7P037,A0A7M7P037_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.9834647646919318,High,Other,
A0A7M7P051,A0A7M7P051_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.9537670617473176,High,Other,
A0A7M7P060,A0A7M7P060_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.8479689950071293,High,Other,
A0A7M7P0B6,A0A7M7P0B6_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.9519109553132792,High,Other,
A0A7M7P0C2,A0A7M7P0C2_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.8665300593475131,High,Other,
A0A7M7P0H2,A0A7M7P0H2_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.8888033365559739,High,Other,
A0A7M7P0I2,A0A7M7P0I2_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.9946014032961622,High,Other,
A0A7M7P0Y6,A0A7M7P0Y6_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.97418423252174,High,Other,
A0A7M7P0Z6,A0A7M7P0Z6_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.9166449330665496,High,Other,
A0A7M7P1W4,A0A7M7P1W4_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.8999399751602042,High,Other,
A0A7M7P1X4,A0A7M7P1X4_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.8813789108198203,High,Other,
A0A7M7P234,A0A7M7P234_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,2.397817867429186,High,Other,
A0A7M7P2I7,A0A7M7P2I7_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.9296376781048185,High,Other,
A0A7M7P2J7,A0A7M7P2J7_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.9778964453898168,High,Other,
A0A7M7P2K4,A0A7M7P2K4_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.9611914874834712,High,Other,
A0A7M7P2L5,A0A7M7P2L5_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.9110766137644346,High,Other,
A0A7M7P2M5,A0A7M7P2M5_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.9055082944623194,High,Other,
A0A7M7P4F8,A0A7M7P4F8_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.7013365867180963,High,Other,
A0A7M7P4R7,A0A7M7P4R7_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.6790633095096357,High,Other,
A0A7M7P514,A0A7M7P514_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.6827755223777124,High,Other,
A0A7M7P5R0,A0A7M7P5R0_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.9630475939175096,High,Other,
A0A7M7P5S0,A0A7M7P5S0_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.9871769775600088,High,Other,
A0A7M7P5S7,A0A7M7P5S7_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.5157259433142571,High,Other,
A0A7M7P6G8,A0A7M7P6G8_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.7273220767946338,High,Other,
A0A7M7P6T5,A0A7M7P6T5_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.6772072030755972,High,Other,
A0A7M7P780,A0A7M7P780_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.6772072030755972,High,Other,
A0A7M7P7M5,A0A7M7P7M5_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,-0.0002716453484156,Medium,Other,
A0A7M7P7T9,A0A7M7P7T9_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.3393958320806099,Medium,Other,
A0A7M7P9B3,A0A7M7P9B3_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.2396074525892298,High,Other,
A0A7M7P9G3,A0A7M7P9G3_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,3.784329373655865,High,Other,
A0A7M7PA58,A0A7M7PA58_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.699480480284058,High,Other,
A0A7M7PAC1,A0A7M7PAC1_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.6326606486586759,High,Other,
A0A7M7PAL5,A0A7M7PAL5_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.0257138447281218,Medium,Other,
A0A7M7PAS6,A0A7M7PAS6_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,3.6618263490093304,High,Other,
A0A7M7PAS7,A0A7M7PAS7_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.226614707550961,High,Other,
A0A7M7PBJ8,A0A7M7PBJ8_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.4549157989376833,High,Other,
A0A7M7PBR9,A0A7M7PBR9_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.7867174826838623,High,Other,
A0A7M7PED6,A0A7M7PED6_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.5662821849799868,High,Other,
A0A7M7PEF3,A0A7M7PEF3_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.4029448187846083,High,Other,
A0A7M7PF59,A0A7M7PF59_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.5676969234673321,High,Other,
A0A7M7PF78,A0A7M7PF78_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,1.7351878704774804,High,Other,
A0A7M7PFM1,A0A7M7PFM1_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.9611914874834712,High,Other,
A0A7M7PGF6,A0A7M7PGF6_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,3.199655846933771,High,Other,
A0A7M7PGR4,A0A7M7PGR4_STRPU,sea_urchin,sea_urchin,supplementary,RBP,tr,reviewed,5000.0,814,80,0.2465905103786904,Medium,Other,
